,iter,drug,tissue,model,transform,num_genes,balance_Weights,acc,auc
262,12,Pembro,SKCM,LR,log_tpm,5,True,0.5288461538461539,0.4783427495291902
263,13,Pembro,SKCM,LR,log_tpm,5,True,0.5480769230769231,0.46704331450094155
264,14,Pembro,SKCM,LR,log_tpm,5,False,0.5673076923076923,0.4647834274952919
265,15,Pembro,SKCM,LR,log_tpm,5,True,0.4230769230769231,0.4651600753295669
266,16,Pembro,SKCM,LR,log_tpm,5,False,0.5576923076923077,0.411864406779661
267,17,Pembro,SKCM,LR,log_tpm,5,False,0.5673076923076923,0.40828625235404903
268,18,Pembro,SKCM,LR,log_tpm,5,False,0.5673076923076923,0.49642184557438795
269,19,Pembro,SKCM,LR,log_tpm,5,False,0.5288461538461539,0.4625235404896422
270,20,Pembro,SKCM,LR,log_tpm,5,False,0.5480769230769231,0.5393596986817326
271,21,Pembro,SKCM,LR,log_tpm,5,False,0.5673076923076923,0.5143126177024482
272,22,Pembro,SKCM,LR,log_tpm,5,False,0.5480769230769231,0.48361581920903957
273,23,Pembro,SKCM,LR,log_tpm,5,True,0.5096153846153846,0.5186440677966102
274,24,Pembro,SKCM,LR,log_tpm,5,False,0.5961538461538461,0.5286252354048964
275,25,Pembro,SKCM,LR,log_tpm,5,False,0.5673076923076923,0.5013182674199623
276,26,Pembro,SKCM,LR,log_tpm,5,True,0.5096153846153846,0.4465160075329567
277,27,Pembro,SKCM,LR,log_tpm,5,True,0.5576923076923077,0.5062146892655367
278,28,Pembro,SKCM,LR,log_tpm,5,True,0.5480769230769231,0.5073446327683616
279,29,Pembro,SKCM,LR,log_tpm,5,False,0.5673076923076923,0.5325800376647835
280,30,Pembro,SKCM,LR,log_tpm,5,True,0.5192307692307693,0.5099811676082863
281,31,Pembro,SKCM,LR,log_tpm,5,False,0.5480769230769231,0.38418079096045193
282,32,Pembro,SKCM,LR,log_tpm,5,True,0.5096153846153846,0.3709981167608286
283,33,Pembro,SKCM,LR,log_tpm,5,False,0.5576923076923077,0.516572504708098
284,34,Pembro,SKCM,LR,log_tpm,5,False,0.49038461538461536,0.5001883239171375
285,35,Pembro,SKCM,LR,log_tpm,5,True,0.5192307692307693,0.47947269303201506
286,36,Pembro,SKCM,LR,log_tpm,5,False,0.5576923076923077,0.41393596986817327
287,37,Pembro,SKCM,LR,log_tpm,5,False,0.5096153846153846,0.4252354048964218
288,38,Pembro,SKCM,LR,log_tpm,5,False,0.5673076923076923,0.5745762711864406
289,39,Pembro,SKCM,LR,log_tpm,5,True,0.5673076923076923,0.4674199623352166
290,40,Pembro,SKCM,LR,log_tpm,5,False,0.5673076923076923,0.49642184557438795
291,41,Pembro,SKCM,LR,log_tpm,5,False,0.5384615384615384,0.5589453860640301
292,42,Pembro,SKCM,LR,log_tpm,5,False,0.5673076923076923,0.5177024482109227
293,43,Pembro,SKCM,LR,log_tpm,5,False,0.5673076923076923,0.552542372881356
294,44,Pembro,SKCM,LR,log_tpm,5,True,0.5192307692307693,0.4657250470809793
295,45,Pembro,SKCM,LR,log_tpm,5,False,0.5673076923076923,0.5621468926553672
296,46,Pembro,SKCM,LR,log_tpm,5,False,0.5480769230769231,0.5152542372881356
297,47,Pembro,SKCM,LR,log_tpm,5,False,0.5576923076923077,0.5129943502824859
298,48,Pembro,SKCM,LR,log_tpm,5,False,0.46153846153846156,0.4476459510357815
299,49,Pembro,SKCM,LR,log_tpm,5,True,0.5480769230769231,0.5092278719397364
300,0,Pembro,SKCM,RF,log_tpm,5,False,0.5865384615384616,0.5623352165725047
301,1,Pembro,SKCM,RF,log_tpm,5,False,0.5769230769230769,0.4868173258003766
302,2,Pembro,SKCM,RF,log_tpm,5,False,0.5288461538461539,0.5534839924670433
303,3,Pembro,SKCM,RF,log_tpm,5,False,0.5576923076923077,0.5193973634651601
304,4,Pembro,SKCM,RF,log_tpm,5,False,0.49038461538461536,0.44030131826741997
305,5,Pembro,SKCM,RF,log_tpm,5,False,0.5192307692307693,0.5216572504708098
306,6,Pembro,SKCM,RF,log_tpm,5,False,0.5865384615384616,0.5604519774011298
307,7,Pembro,SKCM,RF,log_tpm,5,False,0.4807692307692308,0.4749529190207156
308,8,Pembro,SKCM,RF,log_tpm,5,False,0.5192307692307693,0.46723163841807913
309,9,Pembro,SKCM,RF,log_tpm,5,False,0.5865384615384616,0.5376647834274952
310,10,Pembro,SKCM,RF,log_tpm,5,False,0.49038461538461536,0.4429378531073447
