,iter,drug,tissue,model,transform,num_genes,balance_Weights,acc,auc
134,34,Nivo,SKCM,RF,tpm,5,False,0.7045454545454546,0.6443452380952381
135,35,Nivo,SKCM,RF,tpm,5,False,0.6931818181818182,0.6017857142857144
136,36,Nivo,SKCM,RF,tpm,5,False,0.6477272727272727,0.6273809523809525
137,37,Nivo,SKCM,RF,tpm,5,False,0.6590909090909091,0.5961309523809524
138,38,Nivo,SKCM,RF,tpm,5,False,0.6363636363636364,0.50625
139,39,Nivo,SKCM,RF,tpm,5,False,0.6477272727272727,0.6464285714285715
140,40,Nivo,SKCM,RF,tpm,5,False,0.625,0.5574404761904762
141,41,Nivo,SKCM,RF,tpm,5,False,0.6477272727272727,0.6294642857142858
142,42,Nivo,SKCM,RF,tpm,5,False,0.625,0.5773809523809523
143,43,Nivo,SKCM,RF,tpm,5,False,0.6590909090909091,0.6848214285714286
144,44,Nivo,SKCM,RF,tpm,5,False,0.6022727272727273,0.6178571428571429
145,45,Nivo,SKCM,RF,tpm,5,False,0.6818181818181818,0.7211309523809524
146,46,Nivo,SKCM,RF,tpm,5,False,0.5454545454545454,0.41785714285714287
147,47,Nivo,SKCM,RF,tpm,5,False,0.6931818181818182,0.6297619047619047
148,48,Nivo,SKCM,RF,tpm,5,False,0.5681818181818182,0.4907738095238095
149,49,Nivo,SKCM,RF,tpm,5,False,0.6477272727272727,0.5767857142857142
150,0,Nivo,SKCM,MLP,tpm,5,False,0.5568181818181818,0.47440476190476194
151,1,Nivo,SKCM,MLP,tpm,5,False,0.6931818181818182,0.5875
152,2,Nivo,SKCM,MLP,tpm,5,False,0.625,0.5380952380952381
153,3,Nivo,SKCM,MLP,tpm,5,False,0.5568181818181818,0.5517857142857143
154,4,Nivo,SKCM,MLP,tpm,5,False,0.7045454545454546,0.6922619047619047
155,5,Nivo,SKCM,MLP,tpm,5,False,0.6704545454545454,0.6720238095238096
156,6,Nivo,SKCM,MLP,tpm,5,False,0.6136363636363636,0.5443452380952382
157,7,Nivo,SKCM,MLP,tpm,5,False,0.6136363636363636,0.5744047619047619
158,8,Nivo,SKCM,MLP,tpm,5,False,0.6590909090909091,0.5669642857142857
159,9,Nivo,SKCM,MLP,tpm,5,False,0.6704545454545454,0.668452380952381
160,10,Nivo,SKCM,MLP,tpm,5,False,0.6590909090909091,0.6410714285714286
161,11,Nivo,SKCM,MLP,tpm,5,False,0.6477272727272727,0.6797619047619048
162,12,Nivo,SKCM,MLP,tpm,5,False,0.6477272727272727,0.569047619047619
163,13,Nivo,SKCM,MLP,tpm,5,False,0.6590909090909091,0.6345238095238095
164,14,Nivo,SKCM,MLP,tpm,5,False,0.625,0.6068452380952382
165,15,Nivo,SKCM,MLP,tpm,5,False,0.7045454545454546,0.7482142857142857
166,16,Nivo,SKCM,MLP,tpm,5,False,0.5795454545454546,0.5005952380952381
167,17,Nivo,SKCM,MLP,tpm,5,False,0.6590909090909091,0.5502976190476191
168,18,Nivo,SKCM,MLP,tpm,5,False,0.6363636363636364,0.6857142857142857
169,19,Nivo,SKCM,MLP,tpm,5,False,0.6590909090909091,0.6273809523809524
170,20,Nivo,SKCM,MLP,tpm,5,False,0.5795454545454546,0.6431547619047618
171,21,Nivo,SKCM,MLP,tpm,5,False,0.6818181818181818,0.6488095238095238
172,22,Nivo,SKCM,MLP,tpm,5,False,0.5568181818181818,0.5229166666666667
173,23,Nivo,SKCM,MLP,tpm,5,False,0.5454545454545454,0.48303571428571435
174,24,Nivo,SKCM,MLP,tpm,5,False,0.5568181818181818,0.45357142857142857
175,25,Nivo,SKCM,MLP,tpm,5,False,0.6136363636363636,0.41547619047619044
176,26,Nivo,SKCM,MLP,tpm,5,False,0.5568181818181818,0.5595238095238095
177,27,Nivo,SKCM,MLP,tpm,5,False,0.6818181818181818,0.6630952380952382
178,28,Nivo,SKCM,MLP,tpm,5,False,0.6363636363636364,0.6279761904761905
179,29,Nivo,SKCM,MLP,tpm,5,False,0.6477272727272727,0.7017857142857142
180,30,Nivo,SKCM,MLP,tpm,5,False,0.6590909090909091,0.6875
181,31,Nivo,SKCM,MLP,tpm,5,False,0.5113636363636364,0.5839285714285714
182,32,Nivo,SKCM,MLP,tpm,5,False,0.6818181818181818,0.6726190476190476
183,33,Nivo,SKCM,MLP,tpm,5,False,0.6931818181818182,0.6363095238095238
